time,a1_FR,a2_FR,a1_FL,a2_FL,a1_RR,a2_RR,a1_RL,a2_RL
0.14,0.8349441631193854,0.587601075510082,-0.8349441631193854,-0.787601075510082,-0.8349441631193854,-0.787601075510082,0.8349441631193854,0.587601075510082
0.15,0.8083980388508806,0.5657395614066075,-0.8083980388508806,-0.7657395614066075,-0.8083980388508806,-0.7657395614066075,0.8083980388508806,0.5657395614066075
0.16,0.7691029945961165,0.5333789367262136,-0.7691029945961166,-0.7333789367262137,-0.7691029945961166,-0.7333789367262137,0.7691029945961165,0.5333789367262136
0.17,0.7176787366767127,0.4910295478514105,-0.7176787366767127,-0.6910295478514105,-0.7176787366767127,-0.6910295478514105,0.7176787366767127,0.4910295478514105
0.18,0.6549362563594209,0.4393592699430524,-0.6549362563594211,-0.6393592699430527,-0.6549362563594211,-0.6393592699430527,0.6549362563594209,0.4393592699430524
0.19,0.5818650400393856,0.3791829741500822,-0.5818650400393856,-0.5791829741500822,-0.5818650400393856,-0.5791829741500822,0.5818650400393856,0.3791829741500822
0.2,0.4996174644486022,0.3114496766047312,-0.49961746444860233,-0.5114496766047313,-0.49961746444860233,-0.5114496766047313,0.4996174644486022,0.3114496766047312
0.21,0.4094906229864583,0.2372275718712009,-0.40949062298645866,-0.4372275718712012,-0.40949062298645866,-0.4372275718712012,0.4094906229864583,0.2372275718712009
0.22,0.31290586978197643,0.15768718687927466,-0.31290586978197615,-0.3576871868792745,-0.31290586978197615,-0.3576871868792745,0.31290586978197643,0.15768718687927466
0.23,0.2113864040901266,0.07408292101539837,-0.21138640409012704,-0.2740829210153988,-0.21138640409012704,-0.2740829210153988,0.2113864040901266,0.07408292101539837
0.24,0.10653324852965886,-0.01226673650498683,-0.10653324852965895,-0.18773326349501324,-0.10653324852965895,-0.18773326349501324,0.10653324852965886,-0.01226673650498683
0.25,1.0409497792752501e-16,-0.09999999999999992,-2.0818995585505003e-16,-0.10000000000000017,-2.0818995585505003e-16,-0.10000000000000017,1.0409497792752501e-16,-0.09999999999999992
0.26,-0.10653324852965863,-0.18773326349501301,0.10653324852965855,-0.012266736504987094,0.10653324852965855,-0.012266736504987094,-0.10653324852965863,-0.18773326349501301
0.27,-0.21138640409012677,-0.2740829210153985,0.21138640409012663,0.0740829210153984,0.21138640409012663,0.0740829210153984,-0.21138640409012677,-0.2740829210153985
0.28,-0.31290586978197654,-0.3576871868792748,0.3129058697819765,0.15768718687927472,0.3129058697819765,0.15768718687927472,-0.31290586978197654,-0.3576871868792748
0.29,-0.4094906229864577,-0.4372275718712004,0.40949062298645766,0.2372275718712004,0.40949062298645766,0.2372275718712004,-0.4094906229864577,-0.4372275718712004
0.3,-0.49961746444860206,-0.5114496766047311,0.49961746444860194,0.311449676604731,0.49961746444860194,0.311449676604731,-0.49961746444860206,-0.5114496766047311
0.31,-0.5818650400393854,-0.5791829741500821,0.5818650400393853,0.37918297415008195,0.5818650400393853,0.37918297415008195,-0.5818650400393854,-0.5791829741500821
0.32,-0.654936256359421,-0.6393592699430525,0.6549362563594209,0.4393592699430524,0.6549362563594209,0.4393592699430524,-0.654936256359421,-0.6393592699430525
0.33,-0.717678736676713,-0.6910295478514107,0.7176787366767129,0.4910295478514106,0.7176787366767129,0.4910295478514106,-0.717678736676713,-0.6910295478514107
0.34,-0.7691029945961169,-0.7333789367262138,0.7691029945961168,0.5333789367262137,0.7691029945961168,0.5333789367262137,-0.7691029945961169,-0.7333789367262138
0.35000000000000003,-0.8083980388508805,-0.7657395614066074,0.8083980388508805,0.5657395614066074,0.8083980388508805,0.5657395614066074,-0.8083980388508805,-0.7657395614066074
0.36,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.587601075510082,0.8349441631193854,0.587601075510082,-0.8349441631193854,-0.7876010755100821
0.37,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979
0.38,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979
0.39,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.587601075510082,0.8349441631193854,0.587601075510082,-0.8349441631193854,-0.7876010755100821
0.4,-0.8083980388508806,-0.7657395614066075,0.8083980388508806,0.5657395614066075,0.8083980388508806,0.5657395614066075,-0.8083980388508806,-0.7657395614066075
0.41000000000000003,-0.7691029945961166,-0.7333789367262137,0.769102994596117,0.533378936726214,0.769102994596117,0.533378936726214,-0.7691029945961166,-0.7333789367262137
0.42,-0.7176787366767132,-0.6910295478514108,0.7176787366767136,0.4910295478514112,0.7176787366767136,0.4910295478514112,-0.7176787366767132,-0.6910295478514108
0.43,-0.6549362563594211,-0.6393592699430527,0.6549362563594212,0.43935926994305274,0.6549362563594212,0.43935926994305274,-0.6549362563594211,-0.6393592699430527
0.44,-0.5818650400393856,-0.5791829741500822,0.5818650400393851,0.37918297415008184,0.5818650400393851,0.37918297415008184,-0.5818650400393856,-0.5791829741500822
0.45,-0.49961746444860233,-0.5114496766047313,0.49961746444860233,0.31144967660473133,0.49961746444860233,0.31144967660473133,-0.49961746444860233,-0.5114496766047313
0.46,-0.409490622986458,-0.43722757187120076,0.4094906229864588,0.23722757187120133,0.4094906229864588,0.23722757187120133,-0.409490622986458,-0.43722757187120076
0.47000000000000003,-0.31290586978197615,-0.3576871868792745,0.31290586978197626,0.15768718687927455,0.31290586978197626,0.15768718687927455,-0.31290586978197615,-0.3576871868792745
0.48,-0.21138640409012704,-0.2740829210153988,0.21138640409012716,0.07408292101539882,0.21138640409012716,0.07408292101539882,-0.21138640409012704,-0.2740829210153988
0.49,-0.10653324852965895,-0.18773326349501324,0.10653324852965831,-0.012266736504987288,0.10653324852965831,-0.012266736504987288,-0.10653324852965895,-0.18773326349501324
0.5,-2.0818995585505003e-16,-0.10000000000000017,3.1228493378257504e-16,-0.09999999999999974,3.1228493378257504e-16,-0.09999999999999974,-2.0818995585505003e-16,-0.10000000000000017
0.51,0.10653324852965855,-0.012266736504987094,-0.10653324852965769,-0.18773326349501224,-0.10653324852965769,-0.18773326349501224,0.10653324852965855,-0.012266736504987094
0.52,0.21138640409012663,0.0740829210153984,-0.21138640409012655,-0.27408292101539833,-0.21138640409012655,-0.27408292101539833,0.21138640409012663,0.0740829210153984
0.53,0.3129058697819765,0.15768718687927472,-0.3129058697819771,-0.35768718687927525,-0.3129058697819771,-0.35768718687927525,0.3129058697819765,0.15768718687927472
0.54,0.4094906229864583,0.23722757187120094,-0.4094906229864582,-0.43722757187120087,-0.4094906229864582,-0.43722757187120087,0.4094906229864583,0.23722757187120094
0.55,0.49961746444860256,0.31144967660473144,-0.4996174644486019,-0.511449676604731,-0.4996174644486019,-0.511449676604731,0.49961746444860256,0.31144967660473144
0.56,0.5818650400393859,0.3791829741500825,-0.5818650400393858,-0.5791829741500824,-0.5818650400393858,-0.5791829741500824,0.5818650400393859,0.3791829741500825
0.5700000000000001,0.6549362563594209,0.4393592699430524,-0.6549362563594209,-0.6393592699430524,-0.6549362563594209,-0.6393592699430524,0.6549362563594209,0.4393592699430524
0.58,0.7176787366767126,0.4910295478514103,-0.7176787366767124,-0.6910295478514101,-0.7176787366767124,-0.6910295478514101,0.7176787366767126,0.4910295478514103
0.59,0.7691029945961164,0.5333789367262135,-0.7691029945961168,-0.7333789367262137,-0.7691029945961168,-0.7333789367262137,0.7691029945961164,0.5333789367262135
0.6,0.8083980388508805,0.5657395614066074,-0.8083980388508804,-0.7657395614066074,-0.8083980388508804,-0.7657395614066074,0.8083980388508805,0.5657395614066074
0.61,0.8349441631193854,0.587601075510082,-0.8349441631193852,-0.7876010755100818,-0.8349441631193852,-0.7876010755100818,0.8349441631193854,0.587601075510082
0.62,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979
0.63,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979
0.64,0.8349441631193854,0.587601075510082,-0.8349441631193854,-0.787601075510082,-0.8349441631193854,-0.787601075510082,0.8349441631193854,0.587601075510082
0.65,0.8083980388508806,0.5657395614066075,-0.8083980388508807,-0.7657395614066076,-0.8083980388508807,-0.7657395614066076,0.8083980388508806,0.5657395614066075
0.66,0.7691029945961163,0.5333789367262135,-0.7691029945961163,-0.7333789367262135,-0.7691029945961163,-0.7333789367262135,0.7691029945961163,0.5333789367262135
0.67,0.7176787366767128,0.4910295478514105,-0.7176787366767128,-0.6910295478514105,-0.7176787366767128,-0.6910295478514105,0.7176787366767128,0.4910295478514105
0.68,0.6549362563594203,0.43935926994305197,-0.6549362563594203,-0.6393592699430519,-0.6549362563594203,-0.6393592699430519,0.6549362563594203,0.43935926994305197
0.6900000000000001,0.5818650400393851,0.37918297415008184,-0.5818650400393852,-0.5791829741500819,-0.5818650400393852,-0.5791829741500819,0.5818650400393851,0.37918297415008184
0.7000000000000001,0.49961746444860233,0.31144967660473133,-0.49961746444860244,-0.5114496766047314,-0.49961746444860244,-0.5114496766047314,0.49961746444860233,0.31144967660473133
0.71,0.4094906229864588,0.23722757187120133,-0.4094906229864589,-0.4372275718712014,-0.4094906229864589,-0.4372275718712014,0.4094906229864588,0.23722757187120133
0.72,0.31290586978197626,0.15768718687927455,-0.3129058697819764,-0.3576871868792747,-0.3129058697819764,-0.3576871868792747,0.31290586978197626,0.15768718687927455
0.73,0.21138640409012716,0.07408292101539882,-0.21138640409012727,-0.2740829210153989,-0.21138640409012727,-0.2740829210153989,0.21138640409012716,0.07408292101539882
0.74,0.10653324852965831,-0.012266736504987288,-0.1065332485296584,-0.1877332634950128,-0.1065332485296584,-0.1877332634950128,0.10653324852965831,-0.012266736504987288
0.75,3.1228493378257504e-16,-0.09999999999999974,-4.1637991171010006e-16,-0.10000000000000035,-4.1637991171010006e-16,-0.10000000000000035,3.1228493378257504e-16,-0.09999999999999974
0.76,-0.10653324852965769,-0.18773326349501224,0.10653324852965758,-0.012266736504987885,0.10653324852965758,-0.012266736504987885,-0.10653324852965769,-0.18773326349501224
0.77,-0.21138640409012655,-0.27408292101539833,0.21138640409012646,0.07408292101539823,0.21138640409012646,0.07408292101539823,-0.21138640409012655,-0.27408292101539833
0.78,-0.31290586978197565,-0.35768718687927403,0.31290586978197554,0.157687186879274,0.31290586978197554,0.157687186879274,-0.31290586978197565,-0.35768718687927403
0.79,-0.4094906229864582,-0.43722757187120087,0.4094906229864581,0.23722757187120078,0.4094906229864581,0.23722757187120078,-0.4094906229864582,-0.43722757187120087
0.8,-0.4996174644486019,-0.511449676604731,0.4996174644486018,0.3114496766047309,0.4996174644486018,0.3114496766047309,-0.4996174644486019,-0.511449676604731
0.81,-0.5818650400393858,-0.5791829741500824,0.5818650400393857,0.3791829741500823,0.5818650400393857,0.3791829741500823,-0.5818650400393858,-0.5791829741500824
0.8200000000000001,-0.6549362563594209,-0.6393592699430524,0.6549362563594208,0.4393592699430524,0.6549362563594208,0.4393592699430524,-0.6549362563594209,-0.6393592699430524
0.8300000000000001,-0.7176787366767132,-0.6910295478514109,0.7176787366767132,0.49102954785141084,0.7176787366767132,0.49102954785141084,-0.7176787366767132,-0.6910295478514109
0.84,-0.7691029945961161,-0.7333789367262131,0.769102994596116,0.5333789367262132,0.769102994596116,0.5333789367262132,-0.7691029945961161,-0.7333789367262131
0.85,-0.8083980388508804,-0.7657395614066074,0.8083980388508804,0.5657395614066074,0.8083980388508804,0.5657395614066074,-0.8083980388508804,-0.7657395614066074
0.86,-0.8349441631193852,-0.7876010755100818,0.8349441631193852,0.5876010755100819,0.8349441631193852,0.5876010755100819,-0.8349441631193852,-0.7876010755100818
0.87,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979
0.88,-0.8483227191640308,-0.79861870989979,0.8483227191640309,0.5986187098997902,0.8483227191640309,0.5986187098997902,-0.8483227191640308,-0.79861870989979
0.89,-0.8349441631193854,-0.787601075510082,0.8349441631193854,0.587601075510082,0.8349441631193854,0.587601075510082,-0.8349441631193854,-0.787601075510082
0.9,-0.8083980388508807,-0.7657395614066076,0.8083980388508807,0.5657395614066076,0.8083980388508807,0.5657395614066076,-0.8083980388508807,-0.7657395614066076
0.91,-0.7691029945961163,-0.7333789367262135,0.7691029945961164,0.5333789367262135,0.7691029945961164,0.5333789367262135,-0.7691029945961163,-0.7333789367262135
0.92,-0.7176787366767128,-0.6910295478514105,0.7176787366767129,0.4910295478514106,0.7176787366767129,0.4910295478514106,-0.7176787366767128,-0.6910295478514105
0.93,-0.6549362563594203,-0.6393592699430519,0.6549362563594203,0.4393592699430521,0.6549362563594203,0.4393592699430521,-0.6549362563594203,-0.6393592699430519
0.9400000000000001,-0.5818650400393852,-0.5791829741500819,0.5818650400393853,0.37918297415008195,0.5818650400393853,0.37918297415008195,-0.5818650400393852,-0.5791829741500819
0.9500000000000001,-0.49961746444860244,-0.5114496766047314,0.49961746444860256,0.31144967660473144,0.49961746444860256,0.31144967660473144,-0.49961746444860244,-0.5114496766047314
0.96,-0.4094906229864589,-0.4372275718712014,0.40949062298645894,0.2372275718712015,0.40949062298645894,0.2372275718712015,-0.4094906229864589,-0.4372275718712014
0.97,-0.3129058697819764,-0.3576871868792747,0.3129058697819765,0.15768718687927472,0.3129058697819765,0.15768718687927472,-0.3129058697819764,-0.3576871868792747
0.98,-0.21138640409012727,-0.2740829210153989,0.21138640409012735,0.07408292101539898,0.21138640409012735,0.07408292101539898,-0.21138640409012727,-0.2740829210153989
0.99,-0.1065332485296584,-0.1877332634950128,0.10653324852965852,-0.012266736504987108,0.10653324852965852,-0.012266736504987108,-0.1065332485296584,-0.1877332634950128
1.0,-4.1637991171010006e-16,-0.10000000000000035,5.204748896376252e-16,-0.09999999999999958,5.204748896376252e-16,-0.09999999999999958,-4.1637991171010006e-16,-0.10000000000000035
1.01,0.10653324852965758,-0.012266736504987885,-0.10653324852965748,-0.18773326349501204,-0.10653324852965748,-0.18773326349501204,0.10653324852965758,-0.012266736504987885
1.02,0.21138640409012646,0.07408292101539823,-0.21138640409012632,-0.27408292101539816,-0.21138640409012632,-0.27408292101539816,0.21138640409012646,0.07408292101539823
1.03,0.31290586978197554,0.157687186879274,-0.3129058697819769,-0.35768718687927503,-0.3129058697819769,-0.35768718687927503,0.31290586978197554,0.157687186879274
1.04,0.4094906229864581,0.23722757187120078,-0.409490622986458,-0.43722757187120076,-0.409490622986458,-0.43722757187120076,0.4094906229864581,0.23722757187120078
1.05,0.4996174644486018,0.3114496766047309,-0.49961746444860167,-0.5114496766047308,-0.49961746444860167,-0.5114496766047308,0.4996174644486018,0.3114496766047309
1.06,0.5818650400393857,0.3791829741500823,-0.5818650400393846,-0.5791829741500814,-0.5818650400393846,-0.5791829741500814,0.5818650400393857,0.3791829741500823
1.07,0.6549362563594208,0.4393592699430524,-0.6549362563594198,-0.6393592699430515,-0.6549362563594198,-0.6393592699430515,0.6549362563594208,0.4393592699430524
1.08,0.7176787366767132,0.49102954785141084,-0.7176787366767132,-0.6910295478514108,-0.7176787366767132,-0.6910295478514108,0.7176787366767132,0.49102954785141084
1.09,0.7691029945961166,0.5333789367262137,-0.7691029945961166,-0.7333789367262137,-0.7691029945961166,-0.7333789367262137,0.7691029945961166,0.5333789367262137
1.1,0.8083980388508809,0.5657395614066077,-0.8083980388508812,-0.765739561406608,-0.8083980388508812,-0.765739561406608,0.8083980388508809,0.5657395614066077
1.11,0.8349441631193855,0.5876010755100821,-0.8349441631193857,-0.7876010755100823,-0.8349441631193857,-0.7876010755100823,0.8349441631193855,0.5876010755100821
1.12,0.8483227191640309,0.5986187098997902,-0.8483227191640309,-0.7986187098997901,-0.8483227191640309,-0.7986187098997901,0.8483227191640309,0.5986187098997902
1.1300000000000001,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979
1.1400000000000001,0.8349441631193854,0.587601075510082,-0.8349441631193854,-0.7876010755100821,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.587601075510082
1.1500000000000001,0.8083980388508802,0.5657395614066072,-0.8083980388508807,-0.7657395614066076,-0.8083980388508807,-0.7657395614066076,0.8083980388508802,0.5657395614066072
1.16,0.769102994596117,0.533378936726214,-0.7691029945961171,-0.733378936726214,-0.7691029945961171,-0.733378936726214,0.769102994596117,0.533378936726214
1.17,0.7176787366767138,0.4910295478514113,-0.7176787366767138,-0.6910295478514112,-0.7176787366767138,-0.6910295478514112,0.7176787366767138,0.4910295478514113
1.18,0.6549362563594213,0.43935926994305285,-0.6549362563594223,-0.6393592699430537,-0.6549362563594223,-0.6393592699430537,0.6549362563594213,0.43935926994305285
1.19,0.5818650400393863,0.37918297415008284,-0.5818650400393875,-0.5791829741500839,-0.5818650400393875,-0.5791829741500839,0.5818650400393863,0.37918297415008284
1.2,0.49961746444860256,0.31144967660473144,-0.4996174644486026,-0.5114496766047316,-0.4996174644486026,-0.5114496766047316,0.49961746444860256,0.31144967660473144
1.21,0.40949062298645894,0.2372275718712015,-0.40949062298645905,-0.43722757187120154,-0.40949062298645905,-0.43722757187120154,0.40949062298645894,0.2372275718712015
1.22,0.3129058697819765,0.15768718687927472,-0.31290586978197515,-0.3576871868792736,-0.31290586978197515,-0.3576871868792736,0.3129058697819765,0.15768718687927472
1.23,0.21138640409012735,0.07408292101539898,-0.211386404090126,-0.2740829210153979,-0.211386404090126,-0.2740829210153979,0.21138640409012735,0.07408292101539898
1.24,0.10653324852965852,-0.012266736504987108,-0.10653324852965862,-0.187733263495013,-0.10653324852965862,-0.187733263495013,0.10653324852965852,-0.012266736504987108
1.25,5.204748896376252e-16,-0.09999999999999958,-6.245698675651501e-16,-0.10000000000000052,-6.245698675651501e-16,-0.10000000000000052,5.204748896376252e-16,-0.09999999999999958
1.26,-0.10653324852965748,-0.18773326349501204,0.10653324852965738,-0.012266736504988038,0.10653324852965738,-0.012266736504988038,-0.10653324852965748,-0.18773326349501204
1.27,-0.21138640409012632,-0.27408292101539816,0.21138640409012477,0.07408292101539687,0.21138640409012477,0.07408292101539687,-0.21138640409012632,-0.27408292101539816
1.28,-0.3129058697819769,-0.35768718687927503,0.31290586978197676,0.157687186879275,0.31290586978197676,0.157687186879275,-0.3129058697819769,-0.35768718687927503
1.29,-0.409490622986458,-0.43722757187120076,0.40949062298645794,0.2372275718712006,0.40949062298645794,0.2372275718712006,-0.409490622986458,-0.43722757187120076
1.3,-0.49961746444860167,-0.5114496766047308,0.4996174644486016,0.31144967660473066,0.4996174644486016,0.31144967660473066,-0.49961746444860167,-0.5114496766047308
1.31,-0.5818650400393846,-0.5791829741500814,0.5818650400393844,0.3791829741500813,0.5818650400393844,0.3791829741500813,-0.5818650400393846,-0.5791829741500814
1.32,-0.6549362563594217,-0.639359269943053,0.6549362563594217,0.4393592699430531,0.6549362563594217,0.4393592699430531,-0.6549362563594217,-0.639359269943053
1.33,-0.7176787366767132,-0.6910295478514108,0.7176787366767131,0.49102954785141073,0.7176787366767131,0.49102954785141073,-0.7176787366767132,-0.6910295478514108
1.34,-0.7691029945961166,-0.7333789367262137,0.7691029945961165,0.5333789367262136,0.7691029945961165,0.5333789367262136,-0.7691029945961166,-0.7333789367262137
1.35,-0.8083980388508804,-0.7657395614066074,0.8083980388508802,0.5657395614066073,0.8083980388508802,0.5657395614066073,-0.8083980388508804,-0.7657395614066074
1.36,-0.8349441631193857,-0.7876010755100823,0.8349441631193857,0.5876010755100823,0.8349441631193857,0.5876010755100823,-0.8349441631193857,-0.7876010755100823
1.37,-0.8483227191640309,-0.7986187098997901,0.8483227191640309,0.5986187098997902,0.8483227191640309,0.5986187098997902,-0.8483227191640309,-0.7986187098997901
1.3800000000000001,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979
1.3900000000000001,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.5876010755100821,0.8349441631193854,0.5876010755100821,-0.8349441631193854,-0.7876010755100821
1.4000000000000001,-0.8083980388508807,-0.7657395614066076,0.8083980388508808,0.5657395614066076,0.8083980388508808,0.5657395614066076,-0.8083980388508807,-0.7657395614066076
1.41,-0.7691029945961171,-0.733378936726214,0.7691029945961171,0.5333789367262141,0.7691029945961171,0.5333789367262141,-0.7691029945961171,-0.733378936726214
1.42,-0.7176787366767138,-0.6910295478514112,0.7176787366767138,0.4910295478514114,0.7176787366767138,0.4910295478514114,-0.7176787366767138,-0.6910295478514112
1.43,-0.6549362563594223,-0.6393592699430537,0.6549362563594224,0.43935926994305374,0.6549362563594224,0.43935926994305374,-0.6549362563594223,-0.6393592699430537
1.44,-0.5818650400393853,-0.579182974150082,0.5818650400393854,0.37918297415008206,0.5818650400393854,0.37918297415008206,-0.5818650400393853,-0.579182974150082
1.45,-0.4996174644486026,-0.5114496766047316,0.4996174644486027,0.31144967660473166,0.4996174644486027,0.31144967660473166,-0.4996174644486026,-0.5114496766047316
1.46,-0.40949062298645905,-0.43722757187120154,0.40949062298645916,0.2372275718712016,0.40949062298645916,0.2372275718712016,-0.40949062298645905,-0.43722757187120154
1.47,-0.312905869781978,-0.3576871868792759,0.31290586978197804,0.15768718687927605,0.31290586978197804,0.15768718687927605,-0.312905869781978,-0.3576871868792759
1.48,-0.211386404090126,-0.2740829210153979,0.2113864040901261,0.07408292101539796,0.2113864040901261,0.07408292101539796,-0.211386404090126,-0.2740829210153979
1.49,-0.10653324852965862,-0.187733263495013,0.10653324852965873,-0.012266736504986928,0.10653324852965873,-0.012266736504986928,-0.10653324852965862,-0.187733263495013
1.5,-6.245698675651501e-16,-0.10000000000000052,7.286648454926751e-16,-0.09999999999999941,7.286648454926751e-16,-0.09999999999999941,-6.245698675651501e-16,-0.10000000000000052
1.51,0.10653324852965738,-0.012266736504988038,-0.10653324852965727,-0.18773326349501188,-0.10653324852965727,-0.18773326349501188,0.10653324852965738,-0.012266736504988038
1.52,0.21138640409012477,0.07408292101539687,-0.21138640409012469,-0.2740829210153968,-0.21138640409012469,-0.2740829210153968,0.21138640409012477,0.07408292101539687
1.53,0.31290586978197676,0.157687186879275,-0.3129058697819767,-0.3576871868792749,-0.3129058697819767,-0.3576871868792749,0.31290586978197676,0.157687186879275
1.54,0.40949062298645794,0.2372275718712006,-0.40949062298645783,-0.43722757187120054,-0.40949062298645783,-0.43722757187120054,0.40949062298645794,0.2372275718712006
1.55,0.4996174644486016,0.31144967660473066,-0.4996174644486016,-0.5114496766047307,-0.4996174644486016,-0.5114496766047307,0.4996174644486016,0.31144967660473066
1.56,0.5818650400393844,0.3791829741500813,-0.5818650400393843,-0.5791829741500812,-0.5818650400393843,-0.5791829741500812,0.5818650400393844,0.3791829741500813
1.57,0.6549362563594217,0.4393592699430531,-0.6549362563594215,-0.6393592699430529,-0.6549362563594215,-0.6393592699430529,0.6549362563594217,0.4393592699430531
1.58,0.7176787366767131,0.49102954785141073,-0.7176787366767131,-0.6910295478514107,-0.7176787366767131,-0.6910295478514107,0.7176787366767131,0.49102954785141073
1.59,0.7691029945961165,0.5333789367262136,-0.7691029945961165,-0.7333789367262136,-0.7691029945961165,-0.7333789367262136,0.7691029945961165,0.5333789367262136
1.6,0.8083980388508802,0.5657395614066073,-0.8083980388508802,-0.7657395614066073,-0.8083980388508802,-0.7657395614066073,0.8083980388508802,0.5657395614066073
1.61,0.8349441631193857,0.5876010755100823,-0.8349441631193857,-0.7876010755100823,-0.8349441631193857,-0.7876010755100823,0.8349441631193857,0.5876010755100823
1.62,0.8483227191640309,0.5986187098997902,-0.8483227191640309,-0.7986187098997901,-0.8483227191640309,-0.7986187098997901,0.8483227191640309,0.5986187098997902
1.6300000000000001,0.8483227191640308,0.59861870989979,-0.8483227191640308,-0.79861870989979,-0.8483227191640308,-0.79861870989979,0.8483227191640308,0.59861870989979
1.6400000000000001,0.8349441631193854,0.5876010755100821,-0.8349441631193854,-0.7876010755100821,-0.8349441631193854,-0.7876010755100821,0.8349441631193854,0.5876010755100821
1.6500000000000001,0.8083980388508808,0.5657395614066076,-0.8083980388508808,-0.7657395614066076,-0.8083980388508808,-0.7657395614066076,0.8083980388508808,0.5657395614066076
1.6600000000000001,0.7691029945961159,0.5333789367262131,-0.7691029945961159,-0.733378936726213,-0.7691029945961159,-0.733378936726213,0.7691029945961159,0.5333789367262131
1.67,0.7176787366767138,0.4910295478514114,-0.7176787366767138,-0.6910295478514114,-0.7176787366767138,-0.6910295478514114,0.7176787366767138,0.4910295478514114
1.68,0.6549362563594224,0.43935926994305374,-0.6549362563594224,-0.6393592699430537,-0.6549362563594224,-0.6393592699430537,0.6549362563594224,0.43935926994305374
1.69,0.5818650400393854,0.37918297415008206,-0.5818650400393856,-0.5791829741500821,-0.5818650400393856,-0.5791829741500821,0.5818650400393854,0.37918297415008206
1.7,0.4996174644486027,0.31144967660473166,-0.49961746444860283,-0.5114496766047317,-0.49961746444860283,-0.5114496766047317,0.4996174644486027,0.31144967660473166
1.71,0.40949062298645916,0.2372275718712016,-0.4094906229864592,-0.43722757187120176,-0.4094906229864592,-0.43722757187120176,0.40949062298645916,0.2372275718712016
1.72,0.31290586978197804,0.15768718687927605,-0.31290586978197815,-0.35768718687927614,-0.31290586978197815,-0.35768718687927614,0.31290586978197804,0.15768718687927605
1.73,0.2113864040901261,0.07408292101539796,-0.21138640409012618,-0.27408292101539805,-0.21138640409012618,-0.27408292101539805,0.2113864040901261,0.07408292101539796
1.74,0.10653324852965873,-0.012266736504986928,-0.10653324852965883,-0.18773326349501315,-0.10653324852965883,-0.18773326349501315,0.10653324852965873,-0.012266736504986928
1.75,7.286648454926751e-16,-0.09999999999999941,-8.327598234202001e-16,-0.10000000000000069,-8.327598234202001e-16,-0.10000000000000069,7.286648454926751e-16,-0.09999999999999941
1.76,-0.10653324852965727,-0.18773326349501188,0.10653324852965718,-0.012266736504988218,0.10653324852965718,-0.012266736504988218,-0.10653324852965727,-0.18773326349501188
1.77,-0.21138640409012469,-0.2740829210153968,0.2113864040901246,0.07408292101539671,0.2113864040901246,0.07408292101539671,-0.21138640409012469,-0.2740829210153968
1.78,-0.3129058697819767,-0.3576871868792749,0.3129058697819766,0.15768718687927483,0.3129058697819766,0.15768718687927483,-0.3129058697819767,-0.3576871868792749
1.79,-0.40949062298645783,-0.43722757187120054,0.4094906229864578,0.2372275718712005,0.4094906229864578,0.2372275718712005,-0.40949062298645783,-0.43722757187120054
1.8,-0.4996174644486016,-0.5114496766047307,0.4996174644486015,0.31144967660473066,0.4996174644486015,0.31144967660473066,-0.4996174644486016,-0.5114496766047307
1.81,-0.5818650400393843,-0.5791829741500812,0.5818650400393842,0.3791829741500812,0.5818650400393842,0.3791829741500812,-0.5818650400393843,-0.5791829741500812
1.82,-0.6549362563594215,-0.6393592699430529,0.6549362563594214,0.43935926994305297,0.6549362563594214,0.43935926994305297,-0.6549362563594215,-0.6393592699430529
1.83,-0.7176787366767131,-0.6910295478514107,0.717678736676713,0.49102954785141073,0.717678736676713,0.49102954785141073,-0.7176787366767131,-0.6910295478514107
1.84,-0.7691029945961165,-0.7333789367262136,0.7691029945961164,0.5333789367262135,0.7691029945961164,0.5333789367262135,-0.7691029945961165,-0.7333789367262136
1.85,-0.8083980388508802,-0.7657395614066073,0.8083980388508802,0.5657395614066073,0.8083980388508802,0.5657395614066073,-0.8083980388508802,-0.7657395614066073
1.86,-0.8349441631193857,-0.7876010755100823,0.8349441631193857,0.5876010755100823,0.8349441631193857,0.5876010755100823,-0.8349441631193857,-0.7876010755100823
